          Energy                up                   down
         -7.90600000        182.13380796        182.16018857
         -7.90300000        196.17623741        196.18202728
         -7.90000000        252.44649198        252.45167749
         -7.89700000        300.99793626        301.01208584
         -7.89400000        293.44241387        293.45924723
         -7.89100000        229.79783043        229.81538495
         -7.88800000        250.88929698        250.91156783
         -7.88500000        190.47314662        190.49229861
         -7.88200000        194.84147749        194.87474594
         -7.87900000        240.35401849        240.37645802
         -7.87600000        271.45939672        271.56083509
         -7.87300000        185.72163996        185.76911738
         -7.87000000        174.87185558        174.97701648
         -7.86700000        180.65479863        180.65590428
         -7.86400000        180.16570680        180.16670283
         -7.86100000        195.69498174        195.68709249
         -7.85800000        177.27115242        177.26053243
         -7.85500000        222.75069773        222.73666964
         -7.85200000        196.73774889        196.72330006
         -7.84900000        218.34469676        218.33204680
         -7.84600000        198.14207743        198.12954206
         -7.84300000        125.43474096        125.42626269
         -7.84000000        211.67476064        211.64441607
         -7.83700000        186.46554235        186.42370481
         -7.83400000         98.99224435         98.98325599
         -7.83100000        108.41083542        108.40610135
         -7.82800000         87.44550468         87.44292005
         -7.82500000         97.23708485         97.23473629
         -7.82200000        135.59013246        135.59643012
         -7.81900000        120.18154965        120.18585814
         -7.81600000         91.32095016         91.31755954
         -7.81300000        102.88360923        102.88010297
         -7.81000000         80.87130120         80.87008387
         -7.80700000         84.17971382         84.17842758
         -7.80400000         80.97450793         80.97051169
         -7.80100000         93.32945557         93.32535392
         -7.79800000         87.53001226         87.53237959
         -7.79500000         81.02684551         81.02838787
         -7.79200000         65.95469742         65.95556326
